,Accident_Index,1st_Road_Number,2nd_Road_Number,Accident_Severity,Date,Day_of_Week,Did_Police_Officer_Attend_Scene_of_Accident,Junction_Control,Junction_Detail,Latitude,Local_Authority_(District),Local_Authority_(Highway),Location_Easting_OSGR,Location_Northing_OSGR,Longitude,LSOA_of_Accident_Location,Number_of_Casualties,Number_of_Vehicles,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Year,InScotland
3176,200501EO40606,401.0,0.0,Serious,30/06/2005,Thursday,1.0,Give way or uncontrolled,Crossroads,51.519802,Camden,Camden,530570.0,181780.0,-0.119467,E01000914,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,16:30,Urban,Raining no high winds,2005,No
3177,200501EO40608,501.0,4201.0,Slight,12/06/2005,Sunday,1.0,Auto traffic signal,Crossroads,51.523975,Westminster,Westminster,528830.0,182200.0,-0.144379,E01000946,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,10:40,Urban,Fine no high winds,2005,No
3178,200501EO40609,401.0,0.0,Slight,30/06/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.520986,Camden,Camden,530890.0,181920.0,-0.114806,E01000914,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,07:37,Urban,Raining no high winds,2005,No
3179,200501EO40610,501.0,0.0,Slight,24/05/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.528379,Islington,Islington,531560.0,182760.0,-0.104841,E01002723,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:00,Urban,Fine no high winds,2005,No
3180,200501EO40611,5202.0,503.0,Slight,16/06/2005,Thursday,2.0,Auto traffic signal,Crossroads,51.542662,Camden,Camden,529250.0,184290.0,-0.137561,E01000867,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,17:15,Urban,Fine no high winds,2005,No
3181,200501EO40612,401.0,201.0,Slight,03/06/2005,Friday,1.0,Auto traffic signal,Crossroads,51.525057,Islington,Islington,531160.0,182380.0,-0.110745,E01002726,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,10:35,Urban,Fine no high winds,2005,No
3182,200501EO40613,5203.0,5210.0,Slight,12/06/2005,Sunday,2.0,Give way or uncontrolled,T or staggered junction,51.531962,Islington,Islington,530450.0,183130.0,-0.120696,E01002711,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,12:20,Urban,Fine no high winds,2005,No
3183,200501EO40614,501.0,144.0,Slight,07/06/2005,Tuesday,2.0,Auto traffic signal,T or staggered junction,51.528259,Islington,Islington,532460.0,182770.0,-0.09187,E01001779,1,3,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,18:40,Urban,Fine no high winds,2005,No
3184,200501EO40616,41.0,0.0,Slight,22/06/2005,Wednesday,1.0,Give way or uncontrolled,More than 4 arms (not roundabout),51.543065,Camden,Camden,526680.0,184270.0,-0.174609,E01000963,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,22:00,Urban,Fine no high winds,2005,No
3185,200501EO40617,1.0,0.0,Serious,11/06/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.546438,Islington,Islington,531580.0,184770.0,-0.103802,E01002795,1,1,0.0,4.0,Metropolitan Police,Dry,Single carriageway,30,16:28,Urban,Fine no high winds,2005,No
3186,200501EO40618,5201.0,0.0,Slight,07/06/2005,Tuesday,1.0,Auto traffic signal,Crossroads,51.524186,Islington,Islington,532200.0,182310.0,-0.095789,E01002705,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:45,Urban,Fine no high winds,2005,No
3187,200501EO40619,501.0,0.0,Slight,10/06/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.524773,Islington,Islington,532760.0,182390.0,-0.087691,E01002704,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,10:50,Urban,Fine no high winds,2005,No
3188,200501EO40620,0.0,0.0,Serious,29/06/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.535098,Camden,Camden,528530.0,183430.0,-0.148252,E01000948,1,2,0.0,4.0,Metropolitan Police,Dry,Single carriageway,30,16:30,Urban,Fine no high winds,2005,No
3189,200501EO40621,501.0,501.0,Slight,16/06/2005,Thursday,1.0,Auto traffic signal,More than 4 arms (not roundabout),51.531321,Islington,Islington,530890.0,183070.0,-0.114379,E01002697,2,2,0.0,5.0,Metropolitan Police,Dry,One way street,30,07:05,Urban,Fine no high winds,2005,No
3190,200501EO40623,40.0,0.0,Slight,21/06/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.516696,Camden,Camden,530010.0,181420.0,-0.127667,E01000919,1,2,0.0,0.0,Metropolitan Police,Dry,One way street,30,14:05,Urban,Fine no high winds,2005,No
3191,200501EO40624,1199.0,1201.0,Slight,13/06/2005,Monday,1.0,Auto traffic signal,T or staggered junction,51.546713,Islington,Islington,531940.0,184810.0,-0.098598,E01002719,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,16:45,Urban,Fine no high winds,2005,No
3192,200501EO40625,0.0,0.0,Slight,20/06/2005,Monday,1.0,Give way or uncontrolled,Private drive or entrance,51.547949,Islington,Islington,530100.0,184900.0,-0.125086,E01002766,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:44,Urban,Fine no high winds,2005,No
3193,200501EO40626,201.0,401.0,Slight,17/06/2005,Friday,1.0,Auto traffic signal,Crossroads,51.524967,Islington,Islington,531160.0,182370.0,-0.110749,E01002726,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,08:03,Urban,Fine no high winds,2005,No
3194,200501EO40627,518.0,0.0,Slight,29/06/2005,Wednesday,1.0,Give way or uncontrolled,Crossroads,51.553088,Camden,Camden,528850.0,185440.0,-0.142905,E01000928,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,09:15,Urban,Fine no high winds,2005,No
3195,200501EO40628,40.0,0.0,Slight,21/06/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.517795,Camden,Camden,530700.0,181560.0,-0.117676,E01000914,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,12:00,Urban,Fine no high winds,2005,No
3196,200501EO40629,41.0,510.0,Slight,02/07/2005,Saturday,2.0,Auto traffic signal,Crossroads,51.557511,Camden,Camden,525170.0,185840.0,-0.195814,E01000871,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,12:00,Urban,Fine no high winds,2005,No
3197,200501EO40630,5202.0,0.0,Slight,18/06/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.534086,Camden,Camden,529810.0,183350.0,-0.129837,E01000953,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,14:25,Urban,Fine no high winds,2005,No
3198,200501EO40632,502.0,0.0,Slight,24/06/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.523035,Camden,Camden,530580.0,182140.0,-0.11919,E01000915,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,09:10,Urban,Fine no high winds,2005,No
3199,200501EO40633,1201.0,0.0,Slight,26/06/2005,Sunday,1.0,Give way or uncontrolled,T or staggered junction,51.559753,Islington,Islington,531900.0,186260.0,-0.098631,E01002747,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,02:26,Urban,Fine no high winds,2005,No
3200,200501EO40634,0.0,0.0,Slight,09/06/2005,Thursday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.570565,Camden,Camden,528270.0,187370.0,-0.150563,E01000913,2,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,15:15,Urban,Fine no high winds,2005,No
3201,200501EO40635,401.0,0.0,Slight,28/06/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.518581,Camden,Camden,530410.0,181640.0,-0.121824,E01000914,1,1,0.0,0.0,Metropolitan Police,Dry,One way street,30,08:39,Urban,Fine no high winds,2005,No
3202,200501EO40636,1.0,0.0,Slight,04/06/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.529784,Islington,Islington,531700.0,182920.0,-0.102764,E01002707,1,3,0.0,4.0,Metropolitan Police,Dry,One way street,30,11:39,Urban,Fine no high winds,2005,No
3203,200501EO40637,5.0,0.0,Serious,27/06/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.538969,Camden,Camden,525300.0,183780.0,-0.194673,E01000548,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:11,Urban,Fine no high winds,2005,No
3204,200501EO40638,41.0,509.0,Slight,25/06/2005,Saturday,1.0,Auto traffic signal,Crossroads,51.54206,Camden,Camden,526750.0,184160.0,-0.173639,E01000963,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,13:13,Urban,Fine no high winds,2005,No
3205,200501EO40639,40.0,401.0,Slight,30/06/2005,Thursday,1.0,Auto traffic signal,T or staggered junction,51.51832,Camden,Camden,530370.0,181610.0,-0.122411,E01000918,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,12:45,Urban,Fine no high winds,2005,No
3206,200501EO40640,502.0,0.0,Slight,09/06/2005,Thursday,1.0,Auto traffic signal,T or staggered junction,51.545652,Camden,Camden,527960.0,184590.0,-0.156044,E01000906,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,13:11,Urban,Fine no high winds,2005,No
3207,200501EO40641,5203.0,0.0,Slight,09/05/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.551972,Islington,Islington,530580.0,185360.0,-0.117996,E01002762,1,2,0.0,0.0,Metropolitan Police,Dry,Dual carriageway,30,13:12,Urban,Fine no high winds,2005,No
3208,200501EO40642,5201.0,0.0,Slight,07/07/2005,Thursday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.524692,Islington,Islington,532340.0,182370.0,-0.093749,E01002706,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:08,Urban,Fine no high winds,2005,No
3209,200501EO40643,41.0,0.0,Slight,02/07/2005,Saturday,1.0,Auto traffic signal,T or staggered junction,51.550761,Camden,Camden,526020.0,185110.0,-0.183821,E01000972,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,00:35,Urban,Fine no high winds,2005,No
3210,200501EO40644,400.0,0.0,Slight,07/06/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.560373,Islington,Islington,529220.0,186260.0,-0.137271,E01002768,1,2,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,21:35,Urban,Fine no high winds,2005,No
3211,200501EO40645,0.0,0.0,Slight,14/06/2005,Tuesday,1.0,Give way or uncontrolled,T or staggered junction,51.550423,Camden,Camden,527130.0,185100.0,-0.167823,E01000849,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:45,Urban,Fine no high winds,2005,No
3212,200501EO40646,0.0,0.0,Slight,04/07/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.554209,Islington,Islington,529450.0,185580.0,-0.134205,E01002784,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:45,Urban,Fine no high winds,2005,No
3213,200501EO40647,41.0,509.0,Slight,23/06/2005,Thursday,1.0,Auto traffic signal,Crossroads,51.541548,Camden,Camden,526630.0,184100.0,-0.17539,E01000961,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,01:15,Urban,Fine no high winds,2005,No
3214,200501EO40648,501.0,501.0,Slight,08/06/2005,Wednesday,1.0,Give way or uncontrolled,Slip road,51.530862,Camden,Camden,530540.0,183010.0,-0.119444,E01002728,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:10,Urban,Fine no high winds,2005,No
3215,200501EO40649,501.0,0.0,Slight,25/06/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.531776,Islington,Islington,531250.0,183130.0,-0.109169,E01002695,2,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,13:01,Urban,Fine no high winds,2005,No
3216,200501EO40650,0.0,0.0,Slight,02/07/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.566867,Islington,Islington,529510.0,186990.0,-0.132821,E01002754,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,20:00,Urban,Fine no high winds,2005,No
3217,200501EO40651,503.0,0.0,Slight,23/06/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.543457,Camden,Camden,529310.0,184380.0,-0.136664,E01000867,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,08:22,Urban,Fine no high winds,2005,No
3218,200501EO40652,501.0,0.0,Slight,25/06/2005,Saturday,1.0,Give way or uncontrolled,T or staggered junction,51.531466,Islington,Islington,531040.0,183090.0,-0.11221,E01002728,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,13:01,Urban,Fine no high winds,2005,No
3219,200501EO40653,501.0,4200.0,Slight,12/06/2005,Sunday,1.0,Auto traffic signal,Crossroads,51.52727,Camden,Camden,529750.0,182590.0,-0.130981,E01000945,1,2,0.0,5.0,Metropolitan Police,Dry,Dual carriageway,30,21:35,Urban,Fine no high winds,2005,No
3220,200501EO40654,5201.0,144.0,Slight,28/06/2005,Tuesday,1.0,Auto traffic signal,Crossroads,51.525187,Islington,Islington,532530.0,182430.0,-0.09099,E01002706,1,2,0.0,5.0,Metropolitan Police,Wet or damp,Single carriageway,30,17:40,Urban,Raining no high winds,2005,No
3221,200501EO40655,0.0,0.0,Slight,02/07/2005,Saturday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.524246,Camden,Camden,529220.0,182240.0,-0.138745,E01000854,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,20:22,Urban,Fine no high winds,2005,No
3222,200501EO40656,503.0,503.0,Serious,04/07/2005,Monday,1.0,Auto traffic signal,T or staggered junction,51.564093,Islington,Islington,531400.0,186730.0,-0.105664,E01002734,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,16:29,Urban,Fine no high winds,2005,No
3223,200501EO40657,5200.0,0.0,Slight,21/06/2005,Tuesday,1.0,Give way or uncontrolled,Private drive or entrance,51.548361,Islington,Islington,529870.0,184940.0,-0.128386,E01002766,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,16:25,Urban,Fine no high winds,2005,No
3224,200501EO40658,5.0,0.0,Slight,01/07/2005,Friday,1.0,Auto traffic signal,T or staggered junction,51.54995,Brent,Brent,524410.0,184980.0,-0.207075,E01000561,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,20:29,Urban,Fine no high winds,2005,No
3225,200501EO40659,1.0,0.0,Slight,15/06/2005,Wednesday,1.0,Auto traffic signal,Roundabout,51.566072,Islington,Islington,529450.0,186900.0,-0.133719,E01002772,1,2,0.0,5.0,Metropolitan Police,Dry,Roundabout,30,15:03,Urban,Fine no high winds,2005,No
3226,200501EO40660,501.0,0.0,Slight,29/06/2005,Wednesday,1.0,Auto traffic signal,T or staggered junction,51.531435,Islington,Islington,531560.0,183100.0,-0.104714,E01002707,1,3,0.0,5.0,Metropolitan Police,Dry,One way street,30,11:50,Urban,Fine no high winds,2005,No
3227,200501EO40661,1201.0,0.0,Slight,25/05/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.546041,Islington,Islington,531740.0,184730.0,-0.101511,E01002791,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:25,Urban,Fine no high winds,2005,No
3228,200501EO40662,0.0,0.0,Slight,13/06/2005,Monday,1.0,Give way or uncontrolled,T or staggered junction,51.537927,Camden,Camden,528340.0,183740.0,-0.150877,E01000862,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,09:35,Urban,Fine no high winds,2005,No
3229,200501EO40663,104.0,0.0,Slight,15/06/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.546103,Hackney,Hackney,533390.0,184780.0,-0.07771,E01001756,1,2,0.0,0.0,Metropolitan Police,Wet or damp,Single carriageway,30,11:06,Urban,Raining no high winds,2005,No
3230,200501EO40664,0.0,0.0,Slight,08/07/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.523161,Camden,Camden,529250.0,182120.0,-0.138357,E01000854,1,2,0.0,0.0,Metropolitan Police,Dry,One way street,30,16:40,Urban,Fine no high winds,2005,No
3231,200501EO40665,0.0,0.0,Slight,06/07/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.528607,Camden,Camden,528620.0,182710.0,-0.147218,E01000946,1,1,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,21:30,Urban,Fine no high winds,2005,No
3232,200501EO40666,400.0,0.0,Slight,08/07/2005,Friday,1.0,Auto traffic signal,More than 4 arms (not roundabout),51.542641,Camden,Camden,528950.0,184280.0,-0.141889,E01000856,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,09:05,Urban,Fine no high winds,2005,No
3233,200501EO40667,502.0,0.0,Slight,22/06/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.560218,Camden,Camden,526330.0,186170.0,-0.178971,E01000899,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,2005,No
3234,200501EO40668,401.0,0.0,Slight,08/07/2005,Friday,1.0,Auto traffic signal,Crossroads,51.520313,Camden,Camden,530690.0,181840.0,-0.117716,E01000914,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,10:40,Urban,Fine no high winds,2005,No
3235,200501EO40669,4201.0,502.0,Slight,09/07/2005,Saturday,1.0,Auto traffic signal,More than 4 arms (not roundabout),51.53888,Camden,Camden,528890.0,183860.0,-0.142907,E01000863,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,13:41,Urban,Fine no high winds,2005,No
3236,200501EO40670,501.0,400.0,Slight,30/06/2005,Thursday,1.0,Auto traffic signal,Crossroads,51.525228,Camden,Camden,529250.0,182350.0,-0.138273,E01000946,1,1,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,18:25,Urban,Fine no high winds,2005,No
3237,200501EO40671,5203.0,0.0,Slight,17/06/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.541981,Islington,Islington,530650.0,184250.0,-0.117399,E01002712,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:00,Urban,Fine no high winds,2005,No
3238,200501EO40672,501.0,0.0,Slight,08/06/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.521796,Islington,Islington,532810.0,182060.0,-0.087095,E01002704,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,17:24,Urban,Fine no high winds,2005,No
3239,200501EO40674,502.0,0.0,Slight,20/06/2005,Monday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.552123,Camden,Camden,527160.0,185290.0,-0.167322,E01000898,1,4,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,19:18,Urban,Fine no high winds,2005,No
3240,200501EO40675,0.0,0.0,Slight,23/06/2005,Thursday,1.0,Give way or uncontrolled,T or staggered junction,51.519064,Camden,Camden,530260.0,181690.0,-0.123966,E01000918,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,06:50,Urban,Fine no high winds,2005,No
3241,200501EO40676,0.0,0.0,Slight,18/05/2005,Wednesday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.532706,Camden,Camden,529560.0,183190.0,-0.133498,E01000954,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,22:08,Urban,Fine no high winds,2005,No
3242,200501EO40677,40.0,500.0,Slight,27/06/2005,Monday,1.0,Auto traffic signal,Roundabout,51.517625,City of London,City of London,531430.0,181560.0,-0.107161,E01000004,1,1,0.0,0.0,City of London,Dry,Roundabout,30,09:30,Urban,Fine no high winds,2005,No
3243,200501EO40678,404.0,0.0,Slight,09/07/2005,Saturday,1.0,Give way or uncontrolled,Mini-roundabout,51.513716,Camden,Camden,530070.0,181090.0,-0.126924,E01000919,1,1,0.0,1.0,Metropolitan Police,Dry,Roundabout,30,21:00,Urban,Fine no high winds,2005,No
3244,200501EO40679,511.0,511.0,Slight,06/07/2005,Wednesday,1.0,Give way or uncontrolled,Crossroads,51.555538,Camden,Camden,526360.0,185650.0,-0.178725,E01000879,1,1,0.0,1.0,Metropolitan Police,Dry,Single carriageway,30,08:50,Urban,Fine no high winds,2005,No
3245,200501EO40680,0.0,0.0,Serious,22/06/2005,Wednesday,1.0,Give way or uncontrolled,T or staggered junction,51.547708,Camden,Camden,525200.0,184750.0,-0.195769,E01000974,1,3,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,07:52,Urban,Fine no high winds,2005,No
3246,200501EO40681,519.0,1.0,Slight,27/06/2005,Monday,1.0,Auto traffic signal,Roundabout,51.566007,Islington,Islington,529340.0,186890.0,-0.135309,E01002770,1,2,0.0,5.0,Metropolitan Police,Dry,Roundabout,30,19:30,Urban,Fine no high winds,2005,No
3247,200501EO40682,103.0,503.0,Slight,03/07/2005,Sunday,1.0,Auto traffic signal,Crossroads,51.557645,Islington,Islington,530920.0,186000.0,-0.112857,E01002730,1,2,0.0,5.0,Metropolitan Police,Dry,Single carriageway,30,22:58,Urban,Fine no high winds,2005,No
3248,200501EO40683,1.0,0.0,Serious,24/06/2005,Friday,1.0,Give way or uncontrolled,T or staggered junction,51.553979,Islington,Islington,530840.0,185590.0,-0.114163,E01002767,1,2,0.0,0.0,Metropolitan Police,Dry,Single carriageway,30,11:20,Urban,Fine no high winds,2005,No
3249,200501EO40684,502.0,0.0,Slight,01/07/2005,Friday,1.0,Data missing or out of range,Not at junction or within 20 metres,51.522728,Camden,Camden,530350.0,182100.0,-0.122518,E01000914,1,2,0.0,1.0,Metropolitan Police,Dry,One way street,30,07:08,Urban,Fine no high winds,2005,No
